book_id,user_reviews,user_rating,avg_rating,ratings_count,review_text,days_since_review,review_likes,like_share,popular
19398490,218,4,4.31,53342,"A beautiful story. It is rare to encounter a book that does such a good job painting the scenes in your mind - you really felt like you were there and got to know the characters and the people they came across. I generally love WWII books and movies, but wasn't sure if I'd like one featuring a blind girl and a young Nazi radio operator - but he brings a lot of life to them. 
 That said, the novel drifts around a lot, and the plotline jumping forward and backward in time drove me nuts. 
 I thought a lot about if there is a theme to the book. One was the diamond and if it was really cursed (based on the Hope Diamond perhaps?). Another is that 20K Leagues is an awesome book. But I think the book was a lot about fear and the unknown, and how people deal with it. Marie-Laure was blind and couldn't tell what was happening around her - yet she was the bravest one. Werner was afraid of ending up as a miner, which drove him to join the army, and learn about radios. And Uncle Etienne was afraid dying from a sniper he couldn't see, so he didn't leave his house and he created a radio transmitter. So the moral of the story is... don't be paralyzed by your fears. 
 This, she realizes, is the basis of his fear, all fear. That a light you are powerless to stop will turn on you and usher a bullet to its mark.""",669,40,0.0498753117206982,1
23310161,218,4,4.43,8924,Fun sequel to the original.,717,7,0.0283400809716599,1
22875447,218,5,4.16,4902,"I think this is a must read for any leader in a modern business. Google has done a lot of things right both in their products and also in how they run their company and build their culture, and this is a fairly detailed account of how they've built an impressive culture, and is written by someone who knows - their head of HR. I'm a little surprised he told as much as he did - but I suppose it will only help for recruiting. 
 Goodreads is now a subsidiary of Amazon, and I have spent significant time learning to integrate the best of Amazons culture with ours. And I'm happy to say that many - perhaps most - of the best practices listed in the book are also used by Amazon. Things like hiring people smarter than you, hiring committees and having objective people on them, committees to approve promotions, focusing on the two tails, and more. These don't seem to be things all companies do yet - but should. 
 So while much of the practices were things I'm already doing or aware of - there was a lot I learned from the book too. Here are some of the bigger takeaways I had. 
 One of the more interesting ones was the notion to separate performance reviews from compensation discussions. This makes a lot of sense, is something we have already been making progress towards, and is something I'm going to think about more. 
 ""Traditional performance management systems make a big mistake. They combine two things that should be completely separate: performance evaluation and people development. Evaluation is necessary to distribute finite resources, like salary increases or bonus dollars. Development is just as necessary so people grow and improve."" If you want people to grow, don't have those two conversations at the same time. Make development a constant back-and-forth between you and your team members, rather than a year-end surprise."" 
 Another one was giving managers a bi-annual scorecards from their directs on how they did on ~10 dimensions that Google has determined are the determinants of a great manager. And no surprise (but very important to keep in mind), the book found that ""manager quality was the single best predictor of whether employees would stay or leave, supporting the adage that people don't quit companies, they quit bad managers."" While we do a lot of surveys, we haven't packaged up the managers feedback into a report like this, and I think that would be powerful. 
 Laszlo was impressive in citing lots of research to prove his points. It was one of my more favorite things about the book - he is clearly a student of human development. This led to lots of tidbits that apply pretty broadly, and which are great things to keep in mind when building a business. 
 The chapter on nudges was I think my favorite in the book. Pretty cool the depth to which they have taken these - reminds me a lot of the onboarding funnel analysis I've done for Goodreads - paying attention to where you can message timely, relevant, easily actionable messages that will result in people taking desired actions, and a/b testing the results. Pretty impressive they a/b test that kind of stuff at Google! Examples given were around lists on how to onboard someone as a manager, how to be onboarded as a newbie, how to get more people to save money earlier in life and enroll in the 401K program (his data here was impressive - on how people of the same income bracket vary widely on wealth accumulated in their lives based purely on how much they save when they are young), and how to get people to eat healthier by putting the healthier foods in the kitchens more prominently. 
 ""Nudges are an incredibly powerful mechanism for improving teams and organizations. They are also ideally suited to experimentation, so can be tested on smaller populations to fine-tune their results."" 
 Laszlo did a great job of explaining a lot of the psychology behind nudges too. My favorite was the research about checklists, and story about how the Airforce found that even the smartest, best trained pilots can make mistakes, but having checklists reduces their error rates significantly. 
 ""I realized that management too is phenomenally complex. It's a lot to ask of any leader to be a product visionary or a financial genius or a marketing wizard as well as an inspiring manager. But if we could reduce good management to a checklist, we wouldn't need to invest millions of dollars in training, or try to convince people why one style of leadership is better than another. We wouldn't have to change who they were. We could just change how they behave."" 
 ""It turns out checklists really do work, even when the list is almost patronizingly simple. We're human, and we sometimes forget the most basic things."" 
 Another thing I loved was the focus on identifying the people who are best at a specific skill, and designing a program for them to teach that skill to others. G2G (Googlers 2 Googlers). 
 ""Giving employees the opportunity to teach gives them purpose. Even if they don't find meaning in their regular jobs, passing on knowledge is both inspiring and inspirational."" 
 I liked his descriptions of deliberate learning. He gave examples of asking after every meeting ""what did we learn and how could we do better in the future"". And the story about Tiger hitting golf balls at 4am in the rain was pretty sweet. 
 ""Ericsson refers to this as deliberate practice: intentional repetitions of similar, small tasks with immediate feedback, correction, and experimentation."" 
 My favorite tidbit - which I know to be true but is something great to keep in mind - is how to motivate people: let them connect to the people their work is helping. 
 ""even a small connection to the people who benefit from your work not only improves productivity, it also makes people happier. And everyone wants their work to have purpose. 
 Bock, Laszlo (2015-04-07). Work Rules!: Insights from Inside Google That Will Transform How You Live and Lead (pp. 340-341). Grand Central Publishing. Kindle Edition.",763,38,0.3584905660377358,1
23158207,218,3,4.03,12508,"A decent book about Google from it's former CEO and head of product. I am only giving it 3 stars because a lot of it was too vague to be useful or stuff I already knew. However every 5 or 10 pages there was a nugget, or reminder of something I knew but that was good to think about. Also good to see a lot of this all written down in one place. So worthwhile overall, though it did take me a while to plow through. 
 Eric spent a lot of time talking about product excellence. In todays crowded market, products that are better than the rest are the ones that succeed. Better design, functionality, even speed. 
 ""product excellence is now paramount to business success--not control of information, not a stranglehold on distribution, not overwhelming marketing power"" 
 There was also a lot of discussion about how to lead a engineering and product led organization - which is absolutely critical in a technology company. Also discussion how to scale a company and hire smart people. Eric used the prhase ""smart creatives"" to describe the kind of people who will be successful in a technology company - though I'm not so sure they are such a new breed as he makes out. But anyways: identify smart creative people who like tech. Then find those who have the biggest impact and give them more to do, and lots of autonomy. 
 The below was another obvious-yet-interesting-to-think about philosophy of Google's. A good question to ask in any new product or feature is always what technical innovation it has. 
 ""Basing products on technical insights has always been a core principle of Google, but its importance became even more clear to us in 2009, when we reviewed our product line and started to see a pattern emerging: The best products had achieved their success based on technical factors, not business ones, whereas the less stellar ones lacked technical distinction."" 
 This is another quote that I think is a key to success and scaling a company: 
 ""The simple way to keep recruiting in everyone's job description is to measure it. Count referrals and interviews. Measure how quickly people fill out interview feedback forms. Encourage employees to help with recruiting events, and track how often they do. Then make these metrics count when it comes to performance reviews and promotions. Recruiting is everyone's job, so grade it that way."" 
 Other good tips: 
 * keep details about projects people are doing in your phone address book so you can easily look them up anywhere. 
 * Once a year write a self-review and share it with the people you work with. 
 * Clean out your inbox down to 5 emails or less each day. 
 * In a fast paced business the best/only way to get things done is relationships, so pay attention to those. 
 * OKR's and why it's good to stretch yourself, and make them public. 
 * 70/20/10 for resource allocation: 70% on the core business, 20% on emerging, 10% on new. 
 * The way to improve a product is to challenge your smart people. Eg ""these ads suck""",828,28,0.4375,1
22318578,218,5,3.78,112265,5 stars for giving me a better framework for how to organize my stuff and what stuff to keep than I'd ever had before. For instance it was so freeing to realize I don't have to keep gifts.,880,27,0.004223369310183,0
24189224,218,0,3.41,8887,Numerous people in publishing have told me this will be the book of the year.,889,16,0.016967126193001,0
22551730,218,4,4.07,63671,"Another hard to put down nonfiction book from Erik Larson. I really enjoyed this book - mostly to learn more about submarine warfare in WWI, but also to learn about the history of the time. How America entered the war, the importance of shipping to England, the ruthlessness and autonomy of German u-boat commanders. Larson also did a great job of layering in interesting historical info (though he overdid it too a little bit). 
 One of the dramas of the story of the Lusitania that Larson focuses on is if the British wanted the Lusitania to be sunk, to help draw America into the war. His conclusion seems to be that was the case, though there isn't conclusive evidence. Before the Lusitania sank, very few Americans had died in the war, and there were hundreds of Americans on the boat when it sank, which definitely helped change America's attitude. And even then, it took 2 years after it sank for America's troops to arrive. 
 ""the most likely explanation is that there was indeed a plot, however imperfect, to endanger the Lusitania in order to involve the United States in the war."" 
 Some of my favorite details from the book were simply about what it took to navigate a u-boat in WW1. For instance: 
 ""In this day before sonar, a submarine traveled utterly blind, trusting entirely in the accuracy of sea charts. One great fear of all U-boat men was that a half-sunk derelict or an uncharted rock might lie in their path."" 
 Which is crazy! Plus, the torpedoes weigh 3 thousand pounds each, so a boat could only carry ~7, and their failure rate was something like 60%. Also, they had limited fuel and operated only on batteries when submerged so they could only stay underwater for limited amounts of time. Given all this, trying to operate a u-boat to sink other boats is a pretty dangerous sounding game of chess. But they certainly had an effect on the war - at one point Britain estimated it would have to surrender in 3 months if it didn't get more supplies. 
 There were a lot of interesting details from the era that Larson wove in that was interesting as well. Stuff like the fact that Ouija boards were commonplace in American households, straw hat day. 
 My main critique is that it had a few too many irrelevant details - about various passengers or what happened the day the boat left dock - and stuff like that - felt a bit padded in that respect. But overall, a great read.",911,26,0.0159313725490196,0
22816087,218,5,3.98,47286,"I love Stephenson - and this was another hit - absolutely loved it. The great thing about a good Stephenson book is it makes you think about the future in new ways, and this book was no exception. 
 It was really two books, and I certainly didn't see the second one coming. It starts out in modern times and then someone blows up the moon. We don't have time to find out who, as within a few years the fragments of the moon cause the worst asteriod shower earth has ever seen and wipe out all life in earth. We have time to send 1,500 people up into space - and this is their story. 
 The use of robots throughout the books was fascinating to me. Stephenson has clearly looked 10-20 years into our future and correctly predicted how it will go. From robot workers in space, nano-bots, nano-robot weapons, and more - we get a vivid portrayal of how robots might be a part of our future lives. 
 I thought the focus on use of whip technology in space was interesting. And of course, the whole notion of Cradle was just cool - though not sure about it's feasibility.",919,46,0.0320111343075852,1
17290220,218,5,4.54,4789,One of my favorite books to read to my 5 year old. Rosie learns to have grit and become an engineer! #fathersdream,1091,4,0.0588235294117647,1
18176747,218,5,4.2,20745,"I haven't read many (any?) books that are written by CEO's for CEO's. If you are a CEO, aspire to be a CEO, or really, manage anyone - you need to read this book. 
 This quote is perhaps my favorite one from the book. At the top, nobody is there to tell you what to do. It's easy to look at some leaders and wonder how they knew what to do to become so successful. Are they just really smart? The truth is that they likely did what everyone else in that situation has to do - get scrappy and just figure it out - and don't give up. 
 ""Great CEOs face the pain. They deal with the sleepless nights, the cold sweats, and what my friend the great Alfred Chuang (legendary cofounder and CEO of BEA Systems) calls ""the torture."" Whenever I meet a successful CEO, I ask them how they did it. Mediocre CEOs point to their brilliant strategic moves or their intuitive business sense or a variety of other self-congratulatory explanations. The great CEOs tend to be remarkably consistent in their answers. They all say, ""I didn't quit."" 
 My second favorite quote from the book speaks to one of the greatest challenges all entrepreneurs face: work/life balance. I like to say ""work hard, play hard"". But sometimes it's easy to forget the play part. Or to buy flowers once in a while. But the cost of those on your health or relationships can cost much more. 
 ""As a company grows, communication becomes its biggest challenge. If the employees fundamentally trust the CEO, then communication will be vastly more efficient than if they don't."" 
 Ben had a lot of great advice on how to hire well, especially executives. Looking to avoid reactionary big company execs when you need someone who will come in and get stuff done proactively. Looking for people who can think on their feet and not make everything a nail for the hammer of their prior experience by asking ""How will your new job differ from your current one?"" Looking for people who are mission driven and use the ""team"" prism instead of the ""me"" prism. He also had advice about onboarding, and training. 
 Hiring for strength instead of lack of weakness. I've definitely seen instances of this - where a candidate is great in some areas that we really need but isn't great at everything. Knowing what you value most is critical here - and I fully admit - not easy to do. 
 ""I'd learned the hard way that when hiring executives, one should follow Colin Powell's instructions and hire for strength rather than lack of weakness."" 
 On hiring internally vs externally. Internal candidates across often do better, which is a great thing to think about when building a team. 
 ""when it comes to CEO succession, internal candidates dramatically outperform external candidates . The core reason is knowledge. Knowledge of technology, prior decisions, culture, personnel, and more tends to be far more difficult to acquire than the skills required to manage a larger organization."" 
 One of my favorite sections was ""Managing strictly by numbers is like painting by numbers"". No matter how well you instrument your metrics and goals, you can ever perfectly encapsulate everything you need your company to be doing. Innovation is often like this - with many big innovations the team will often struggle to find how it drives value as it doesn't seem to hit the core metric. But they can all agree it will improve things. I think a big part of the CEO's job is to have a strong product vision, and to not compromise on it. 
 ""I often see teams that maniacally focus on their metrics around customer acquisition and retention. This usually works well for customer acquisition, but not so well for retention. Why? For many products, metrics often describe the customer acquisition goal in enough detail to provide sufficient management guidance. In contrast, the metrics for customer retention do not provide enough color to be a complete management tool. As a result, many young companies overemphasize retention metrics and do not spend enough time going deep enough on the actual user experience. This generally results in a frantic numbers chase that does not end in a great product."" 
 Ben talked about the difference between CEO's who can set direction for a company (often founding CEO's) and those can can operationally run it as it grows. How great CEOs need to be good at both, and founding CEOs who don't scale are those who don't learn the operational side. And conversely, operational CEOs who don't get good at making decisions about direction will fail. 
 Ben talked about how ""Some employees make products, some make sales; the CEO makes decisions."" The strength of those decisions is built upon having data. Data about what customers think. Data about what employees think. Data about the metrics. A CEO has to be a constant data accumulating machine. Another nuance was that a CEO can make a decision at any point in time with the data they have now, identify what data would change their mind, and seek it out. 
 ""Great CEOs build exceptional strategies for gathering the required information continuously. They embed their quest for intelligence into all of their daily actions from staff meetings to customer meetings to one-on-ones. Winning strategies are built on comprehensive knowledge gathered in every interaction the CEO has with an employee, a customer, a partner, or an investor."" 
 Ben's stories about Loudcloud and Opsware and the Hard Things he dealt with were impressive. I do think they spread too much throughout the book and would have been better concentrated in one part of the book and supplemented by more examples from other companies. But that doesn't detract from one can learn from them. It was strange that he opens each chapter with rap lyrics - that often seem very disconnected to the chapter. I guess he likes rap - but still... 
 Pretty cool Ben had Michael Ovitz as an advisor. And that he modeled A16Z after CAA - where instead of independent agents/VCs, have a shared network - and invest in strategic networks that will help the companies. 
 Michael Ovitz on dealmaking: ""Gentlemen, I've done many deals in my lifetime and through that process, I've developed a methodology, a way of doing things, a philosophy if you will. Within that philosophy, I have certain beliefs. I believe in artificial deadlines. I believe in playing one against the other. I believe in doing everything and anything short of illegal or immoral to get the damned deal done."" 
 One interesting tendency Ben points out is that ""When a company starts to lose its major battles, the truth often becomes the first casualty."". You have to be vigilant in looking for the truth, and have backbone spot it. The reason for this, is that ""humans, particularly those who build things, only listen to leading indicators of good news."" Which is so true! We can always find reasons to excuse away bad news, and reasons to believe good news means more than it should. 
 Ben closes with a quote I really believe in - life is about the journey, not the destination. So you have to embrace the journey. Be so mission driven that the struggles you inevitably face are worth it. ""Life is struggle."" I believe that within that quote lies the most important lesson in entrepreneurship: Embrace the struggle.""",1123,38,0.4130434782608695,1
5577844,218,5,4.08,4948,"A beautiful story. Neil Gaiman is truly a unique storyteller. I did a combo of reading and listening to this story, and Neil is great at reading as well. I got interested in this book after seeing the movie, which I really enjoyed. The book is similar - maybe a bit more poetic - but I think the plot in the movie is a bit improved (not much, but a bit). 
 I imagine this book came about because Neil read the below poem that he includes in the beginning, and then he invented a plot around it. The result is the book reads like a epic poem - it's creative, magical, and really, just right. 
 Go and catch a falling star, 
 Get with child a mandrake root, 
 Tell me where all past years are, 
 Or who cleft the devil's foot, 
 Teach me to hear mermaids singing, 
 Or to keep off envy's stinging, 
 And find 
 What wind 
 Serves to advance an honest mind. 
 If thou be'st born to strange sights, 
 Things invisible to see, 
 Ride ten thousand days and nights, 
 Till age snow white hairs on thee, 
 Thou, when thou return'st, wilt tell me, 
 All strange wonders that befell thee, 
 And swear, 
 No where 
 Lives a woman true, and fair. 
 If thou find'st one, let me know, 
 Such a pilgrimage were sweet; 
 Yet do not, I would not go, 
 Though at next door we might meet; 
 Though she were true, when you met her, 
 And last, till you write your letter, 
 Yet she 
 Will be 
 False, ere I come, to two, or three. 
 And here is my new favorite quote: ""Have been unavoidably detained by the world. Expect us when you see us.""",1136,6,0.0769230769230769,1
21792828,218,5,4.02,15499,"I couldn't put this book down. It was well written - even elegant in a way, as well as though provoking. I love post apocalyptic books as they are great canvas's for humanity, and what matters. In Station Eleven an Ebola-esque virus (the Georgia Flu) knocks out over 99% of the worlds population. This story is told half right before the collapse, and half afterwards, and has several threads that tie together nicely. 
 Reading how civilization and infrastructure all die after the collapse is fascinating. One by one, cable tv, the internet, water, and power all eventually stop working. Nobody is alive to maintain them - or who even knows how. Other infrastructure like gasoline to power cars and airplanes, groceries, guns, and even clothing all become rarer and rarer commodities. Really makes you realize how much we are standing on the shoulder of hundreds of years of progress and knowledge, and how far into the middle ages we could easily fall. We really know nothing individually - our civilization is based upon the collective knowledge of billions. 
 If there is a motto of the book, it's probably this quote: ""Because survival is insufficient"". Humanity craves for more than survival - we crave for something more out of life. The story follows a caravan of actors and musicians who travel from town to town to play Shakespeare, and bring some art and a shared experience. Interesting that of all the artists from the past 400 years, Shakespeare is the one that survives and still resonates. 
 ""All three caravans of the Traveling Symphony are labeled as such, THE TRAVELING SYMPHONY lettered in white on both sides, but the lead caravan carries an additional line of text: Because survival is insufficient."" 
 ""Survival might be insufficient, she'd told Dieter in late-night arguments, but on the other hand, so was Shakespeare."" 
 The storyline pre-collapse that follows Arthur and his three wives is interesting. I won't say much about it, other than Arthur, his wives, and the paparazzi-turned-jounalist-turned-paramedic-turned-doctor Jeevan, seem to all be searching for meaning in their lives. And ironically Jeevan seems to find the most, becoming a doctor after the collapse. Also, I'm glad I'm not a Hollywood celebrity. The conversation between Arthur and Jeevan where Arthur just wants to talk about anything but himself stuck with me - sometimes we are all sick of talking about ourselves. 
 Regardless of what you think about this book, one thing is for sure - after you put it down and walk around the world, you are full of a newfound appreciation and gratitude for everything. Hopefully that appreciation and gratitude will stick around a little - though I know it will fade as months and years go by. 
 ps. This is cool:",1138,49,0.0719530102790014,1
17855756,218,4,4.26,34155,"What a fun series. I loved Wool, and Dust and Shift both gave us the backstory to explain the world and how it ended up. I think the first book was by far the best, but this gave us a nice conclusion. 
 It was the conclusion we wanted to see - the people finally get outside! My problem with this book is there were lots of holes. A lot of the other reviews have pointed this out too, and I'm not sure if the fact I know it was self-published is biasing me to say it could have used more editing, but feels that way a little. But the writing was great. 
 There were lots of things that weren't cleared up or never really fully made sense. The major one is why Thurman really felt the need to destroy the whole world - feels like there could have been a lot more to that. It also wasn't clear how he really accomplished that - was it all nuclear or was it nano? If nuclear, wouldn't the world really be a wasteland? 
 Whatever happened to silo 40 and other silo's that went dark? I was kind of expecting that they had already broken outside and would have been waiting there. Or perhaps they already went to the sea and Hugh will tell us their story later. 
 What happens to the other silos after silo one is destroyed? Didn't it power their server rooms and probably provide other stuff including guidance to the silo heads? Will they make the 200 years on their own? 
 The mystery of silo 17 and why the dead bodies at the top didn't rot was never really explained. I'm guessing they were kept whole by healing nano's, but it felt like there was more to that story. 
 I didn't understand why Anna didn't come back to life. If Thurman could do so after being killed by Donald, why not her? All the love stories (Juliet and Kyle, Donald and Anna, etc ended up sadly - I wanted one happy one. 
 If anything, I think this book is about hope and resiliency. Jules and Donald and even Solo weren't perfect, and suffered through a lot, but the only thing that kept them going was hope of a better life, and determination to keep themselves alive. That determination defined them and was what we admired about them. The hope was what gave them their drive. Hope is a powerful and necessary part of human psychology.",1196,4,0.0110192837465564,0
12961964,218,4,4.07,39362,"A classic dystopian novel published in 1985, but still very relevant - and even trending in 2017 due to the political climate. I liked how it unfolded - we learn about the state of the world and what has happened to it very piecemeal throughout the book, and I think if Atwood had just described it all up front it wouldn't have been nearly as compelling. 
 This book seems to be a kind of warning. It describes a future state that is chilling and depressing, and yet (to the point) chillingly possible. It describes a society that has - for reasons we never quite learn (but might have to do with radiation or sterilization?) remade itself from one where everyone has basic freedom and choice, to one that is the opposite of that. Pleasure, poverty, and other evils are eliminated in this system. And most chillingly, women have almost no rights. The books main character is a ""hand maiden"" who's only role is to bear children from the person who seems to have purchased/acquired her for that purpose. She doesn't even have a proper name anymore - she is called ""Offred"" because she is the property ""of Fred"". 
 ""We were a society dying, said Aunt Lydia, of too much choice."" 
 A lot of the book explores themes like the above - what it would be like to take away basic freedoms, choices, and also ability to have relationships with others. Chilling and depressing, because so much of what we value in modern society is our freedom. And yet, we do know that too much choice does paralyze, and many people want leaders and situations that simplify the decisions they have to make. This might sound like a balance, but its not, because our ability to make choice, especially bad choices, is actually crucial to our development. 
 ""Better never means better for everyone, he says. It always means worse, for some."" 
 This was an insightful sentence, because it implied the commander thought they were making society better, not worse, overall. And yet clearly for everyone in the book - including the commander - it doesn't sound better. Did they just miss the mark? Was it a big experiment gone wrong? Regardless, in todays world this sentence is perhaps most applicable: 
 ""We lived, as usual, by ignoring. Ignoring isn't the same as ignorance, you have to work at it. Nothing changes instantaneously: in a gradually heating bathtub you'd be boiled to death before you knew it.""",1261,62,0.1047297297297297,1
17315048,218,5,4.39,2092,"Mark Watney is a steely-eyed missile man. A man's man. A badass mechanical engineer botanist astronaut who is stranded on Mars during a Nasa mission gone wrong, and left to fend for himself. I listened to this on audio on a roadtrip, and it flew by - what a fun story. Not surprised at all it's being made into a movie directed by Ridley Scott starring Matt Damon. Also pretty amazing is that it was self-published. 
 There were two great things about this book: the humor and the science. The science appealed to the mechanical engineer in me - Watney is a bit like McGyver except he knows a lot more about chemistry and botany. I didn't double-check all the science, but loved the descriptions of all the math: calorie calculations, creating water, etc. Just fun stuff. 
 But the humor was top notch. Weir does a great job portraying a stranded man trying to remain upbeat by talking to himself in log entries. And the excellent audio narrator only made it better. 
 ""I started the day with some nothin' tea. Nothin' tea is easy to make. First, get some hot water, then add nothin'."" 
 ""Yes, of course duct tape works in a near-vacuum. Duct tape works anywhere. Duct tape is magic and should be worshiped."" 
 ""Live Another Sol would be an awesome name for a James Bond movie."" 
 In the end, a well told story of survival against the odds. And one of belief - I liked the CNN Mark Watney watch - you could totally imagine how into this story the media would get. We humans love a good surviving against the odds story.",1308,30,0.03,1
17860739,218,4,3.84,12876,"An amazing and unique creation: JJ Abrams and Doug Dorst created what reads like a classic work of fiction - something you can easily imagine having read in English class - and then wrote a intriguing side story in the margins. A grad student (Eric) has left his annotated copy of SOT (Ship of Theseus) in the library, and an undergrad (Jen) finds it and replies to his annotations. This leads to them making exciting discoveries about the book, and also falling in love. 
 The first thing is this book is just beautifully printed. It looks and feels like a classic book, to the point where people would ask me why I'm reading such an old book. The marginalia feels real, and I can only imagine how hard that was to print. This is one that will be cool to keep on the shelves. Only complaint is the inserts are a cool idea, but they fall out all the time, and at this point I have no idea which pages they were supposed to be on. 
 The most interesting thing about this book to me is that it's a blueprint for how people discuss books. Sometimes they discuss the content of the book. Other times they use the content as a jumping off point to have a personal discussion. The nature of this book shows both, almost split 50/50. A key difference with this book - and the genius of it - is that most of us have to rely on memory to start a conversation with someone about a particular event or passage in the book. Here, our characters can literally underline a phrase like ""relationships"" and then talk about what is happening in their relationship at the moment. 
 One thing I didn't realize until later in the book is that the ship of Theseus is a real thing - it's an ancient Greek philosophical question - if you replace all the parts of something, is it still the same object? This inspires the ship that S is captured on, which sails through the mists of time, always getting fixed when needed. It's a ship that can't die. Or a series of ships :) 
 I found the story of Jen & Eric a lot more compelling than the SOT story. They were real characters that you could relate to. SOT felt like books you read in english class - a bit obtuse - and I still don't understand it all. But don't get me wrong - it's a pretty cool story. I particularly enjoyed the themes - like how it all begins and ends with water, and also how it was a lot about Straka's regret to fulfill his mission instead of living his life with his true love. Kind of like how S was on a mission, but didn't really know why - he just found himself caught up in it.",1318,7,0.0094339622641509,0
5064,218,5,4.24,131148,"I tore through The Pillars of the Earth, and couldn't wait to pick this up. Set in Kingsbridge but a few centuries later, the story has a lot of similar elements: a cathedral that needs repair, a brilliant young builder (Merthin), a love story, a priorship up for grabs, and of course political manuevering, backstabbing and evil church officials. Also like the first one, the characters were developed well, the book was hard to put down, and yet it wasn't a deep book, just a fun one. Thank goodness I finished - it was causing me to lose sleep. 
 I did enjoy learning about the plague, and medieval ideas on health and medicine. Amazing that the plague wiped about a third of the human population, and how little they knew about it. Was frustrated by the lack of the Monks openness to learn new things, and how little they trusted women. For instance they believed in bleeding as a solution to everything when it actually is harmful in most cases. Also was interesting that there was no such thing as a doctor - instead nuns/monks/etc served that role.",1342,4,0.0043243243243243,0
19404862,218,4,4.05,1328,"Extremely valuable book for anyone building products designed to engage people frequently. Given that I think daily about how to make Goodreads better and more engaging for people, this was a useful book. I think I knew a lot of it already, but often being forced to think about things again can be useful - and there are a few useful new ways of thinking about things that I learned. 
 One of the main useful ideas the book talks about in engaging users is having triggers to bring the user back to the product. This can be an external trigger - like an email or notification or ad that brings the user back - but the best products also form internal triggers. Ever get bored or lonely and find yourself on Facebook? Or wondering what is happening in the world and end up on Twitter? Or see something beautiful or inspiring and then pull out Instagram? Or feel the need to escape and relax and open a book or turn on a movie or a sports game? Our emotions often drive our behavior, and each emotion is mapped to a set of products we could use to ""scratch the itch"" of whatever we are feeling. These mappings become habits. 
 ""Once a technology has created an association in users' minds that the product is the solution of choice, they return on their own, no longer needing prompts from external triggers."" 
 I think my favorite external triggers mentioned in the book were from the bible app example, where it sent a push notification to people if they walked into a strip club! And it sent another one on xmas day that did well. Timely matters! 
 Nir then talks about how to get users to take actions. The framework is obvious, but very true, and useful to remember when evaluating products. It's fairly well summed up in the below quote. There was a lot of good discussion about point #2 in terms of having simple design, being mobile, etc. 
 there are three ingredients required to initiate any and all behaviors: (1) the user must have sufficient motivation; (2) the user must have the ability to complete the desired action; and (3) a trigger must be present to activate the behavior."" 
 Another point Nir makes around actions - which is also an obvious one but worth really paying attention to when designing a product - is around getting frequent engagement with a product when a user is new to it. 
 ""For new behaviors to really take hold, they must occur often."" 
 ""frequent engagement with a product--especially over a short period of time--increases the likelihood of forming new routines."" 
 The author then talks about variable rewards. I've known that variability - or serendipitousness as I like to think of it - is a very important driver of any engaging product. It's why we love sports, gambling, games, Facebook newsfeed, and good stories - not knowing what we'll find is exciting. Nir breaks down variable rewards into three types - the tribe, the hunt, and the self. The tribe is social validation - think of Facebook likes on content you posted. The hunt is something intrinsic in our brains that dates back to prehistoric times when we literally lived for the hunt - think of hunting for interesting content on your Twitter feed, or gambling looking for payoffs. The self is more for personal gratification - wanting to complete a puzzle you started or beat a video game you started.",1396,50,0.6756756756756757,1
460548,218,5,4.08,67048,My daughter is loving this. Published in the 60's and one of the best I've found!,1432,9,0.0214285714285714,1
18659415,218,4,3.45,10458,"The Circle is a new bay area company, but is really Google+Facebook. It dominates search and social media, has a huge sprawling campus in the south bay, and is full of intelligent, ambitious young employees. This story is I think a take on where the connected nature of the internet might be taking us. It's essentially a discussion about privacy vs openness, and I think a serious 1984-esque warning about being too open. 
 I thought a lot of the book was kind of shallow and unrealistic. The characters weren't very well developed. And I can't imagine an HR department that would get on your case for not using social media or attending a brunch you were invited too - it was just too extreme to believe. But I suppose that was on purpose, as the author was just making a point. I appreciated the point (see below), but didn't love the story. 
 Mark Zuckerberg has been fairly public on saying that he believes a more open society is a better one. The notion is exactly the one Mae learns with the kayak incident - if your whole life is open to your friends and family, it's very hard to do anything dishonest or that you might regret. The premise of the Circle - that privacy and secrecy are bad - is taking this idea to an extreme that I doubt Zuckerberg or anyone else who runs a social network has ever contemplated: complete openness. Or as its motto says: 
 All That Happens Must Be Known. 
 It is easy to imagine us eventually living in a world like the Circle contemplates. With public video cameras everywhere that document everything we do, and tons more data (photos, videos, texts) available to search engines to scan through. Already there are startups like Dropcam that enable public video feeds that are archived. There are atm and building and traffic cameras everywhere that the police already use. I heard of another startup that puts a video camera on you and it takes photos of everything all day and creates a montage of your day that is searchable/sortable for you. In many ways, we should already start acting like everything we do at least outside of our homes is being recorded on camera. 
 I think the central question the book poses is the one Bailey contemplates with Mae: is there such a thing as a good secret? Should we have privacy at all? Or would the world at large be better off if all secrets are known? I think we know where Mr Eggers stands on the subject, as the book seemed to be written in a dystopian, mocking kind of way. But it is in an interesting thought experiment, as many secrets would ultimately be better overall (not necessarily for the disclosing party, but for the overall situation), if they were known. For example you don't want to tell your friend that you know their significant other is cheating on them b/c you aren't supposed to know, but ultimately it would be better for them to know. Can you think of a secret you know that should be a secret? 
 But of course, there are lots of secrets that should stay secrets. Ignorance often truly is bliss, and people often just need to be weird and express themselves in ways that not everyone would appreciate if it were open. We are private beings, and yet our dignity and sense of self-worth largely stems from how others perceive us. I think this book is a thought-provoking story that shows us how our society is changing.",1444,31,0.1359649122807017,1
